"","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews_ltm","review_scores_rating","review_scores_cleanliness","review_scores_location","review_scores_value","Post_20_reviews"
"16602",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,99,69,1,14,99,10,10,9,"1"
"16603",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,99,69,1,12,100,10,10,10,"1"
"16604",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,99,69,1,10,98,10,10,10,"1"
"16605",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,99,69,1,14,100,10,10,10,"1"
"16606",91,48,"f",3,"f","Manhattan","Private room",1,1,0,1,657.770212765957,50,0,30,1,100,10,10,10,"0"
"16607",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,95,69,1,14,91,9,10,9,"1"
"16608",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,95,69,1,10,100,10,10,10,"1"
"16609",90,77,"f",0,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,80,75.4034656056957,2,1,80,10,10,10,"0"
"16610",89.3037155669443,80,"f",0,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,150,75.4034656056957,2,2,90,10,10,10,"0"
"16611",100,77,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,75,50,1,6,97,9,10,10,"1"
"16614",100,100,"f",0,"f","Queens","Entire home/apt",3,1,1,1,657.770212765957,119,29,2,6,97,10,9,9,"1"
"16615",70,98,"f",3,"f","Brooklyn","Private room",3,1,1,0,657.770212765957,50,25,1,7,80,8,9,7,"0"
"16616",80,91,"f",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,29,40,10,8,95,9,10,10,"1"
"16617",70,98,"f",3,"f","Brooklyn","Private room",3,1,1,0,657.770212765957,40,25,1,6,80,8,9,9,"1"
"16618",89.3037155669443,81.0127222784444,"f",1,"t","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,150,75,1,0,66,5,9,8,"0"
"16621",100,100,"t",4,"f","Brooklyn","Private room",5,2,3,3,657.770212765957,350,100,1,1,100,10,10,10,"0"
"16622",20,80,"f",1,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,199,40,1,3,60,6,6,6,"0"
"16624",100,100,"f",2,"f","Queens","Entire home/apt",4,2,2,3,657.770212765957,128,75,10,8,88,10,10,10,"1"
"16626",100,100,"t",4,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,100,15,1,29,93,10,9,9,"1"
"16627",100,100,"t",4,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,75,10,1,10,98,9,9,10,"1"
"16628",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,110,30,2,5,100,10,9,10,"0"
"16636",89.3037155669443,100,"f",1,"f","Queens","Entire home/apt",6,1,2,2,657.770212765957,250,75.4034656056957,7,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"16637",100,75,"t",2,"t","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,300,250,29,0,100,10,10,9,"0"
"16639",100,86,"f",2,"f","Queens","Entire home/apt",8,1,3,6,657.770212765957,170,80,2,14,86,9,10,9,"1"
"16641",100,100,"t",3,"f","Manhattan","Private room",4,1,1,1,657.770212765957,60,20,1,9,100,10,10,10,"0"
"16642",89.3037155669443,100,"f",1,"f","Queens","Entire home/apt",4,1,2,2,657.770212765957,150,50,1,1,100,10,10,10,"0"
"16643",100,100,"t",3,"f","Manhattan","Entire home/apt",7,1.5,2,5,657.770212765957,206,40,1,9,100,10,10,10,"1"
"16644",100,94,"f",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,58,50,1,2,100,10,9,10,"0"
"16645",100,95,"t",18,"t","Bronx","Private room",2,1,1,1,657.770212765957,68,40,2,5,99,10,9,10,"0"
"16646",80,100,"f",1,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,85,30,10,3,80,8,7,8,"0"
"16647",0,88,"f",1,"f","Brooklyn","Entire home/apt",2,1,1,0,657.770212765957,125,75.4034656056957,1,4,40,5,6,5,"0"
"16648",89.3037155669443,100,"f",1,"f","Manhattan","Private room",2,1,1,2,657.770212765957,70,0,13,1,100,10,10,10,"0"
"16652",89.3037155669443,100,"f",1,"f","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,139,100,6,3,100,10,10,10,"0"
"16654",100,98,"f",27,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,140,150,30,1,100,10,10,8,"0"
"16655",88,98,"f",10,"f","Manhattan","Entire home/apt",4,1,1,0,657.770212765957,199,75.4034656056957,1,8,95,10,10,10,"1"
"16656",89.3037155669443,100,"f",0,"f","Manhattan","Private room",1,1,1,1,657.770212765957,75,60,3,2,100,10,10,9,"0"
"16657",89.3037155669443,16,"f",2,"f","Brooklyn","Entire home/apt",1,1,1,1,657.770212765957,125,50,1,1,60,4,10,10,"0"
"16659",100,100,"t",0,"f","Manhattan","Entire home/apt",4,1,0,2,657.770212765957,697,107,1,34,99,10,10,9,"1"
"16662",89.3037155669443,100,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,85,40,2,1,100,10,10,10,"0"
"16664",100,100,"f",0,"f","Manhattan","Private room",3,1,1,1,657.770212765957,52,50,1,2,90,9,9,9,"0"
"16665",89.3037155669443,71,"f",1,"f","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,189,45,1,9,96,10,10,9,"0"
"16667",85,100,"f",8,"f","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,300,200,30,1,100,10,10,10,"1"
"16668",89.3037155669443,75,"f",1,"f","Brooklyn","Private room",3,1,1,0,657.770212765957,78,30,1,2,100,8,10,10,"0"
"16669",100,100,"f",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,52,50,1,1,80,8,10,8,"1"
"16671",50,87,"f",2,"t","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,155,100,3,4,80,7,9,8,"0"
"16673",100,92,"f",1,"t","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,198,120,7,2,90,8,10,8,"0"
"16674",100,96,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,99,70,1,1,100,10,10,10,"0"
"16675",100,96,"f",2,"f","Manhattan","Private room",3,1,1,1,657.770212765957,179,75.4034656056957,1,6,80,10,10,9,"0"
"16676",93,42,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,110,45,2,10,94,9,10,10,"0"
"16679",100,60,"f",0,"f","Brooklyn","Private room",2,1.5,1,2,657.770212765957,38,20,1,1,100,10,10,10,"0"
"16680",89.3037155669443,100,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,45,7,2,1,100,10,10,10,"0"
"16682",100,100,"t",1,"f","Manhattan","Entire home/apt",10,2,4,8,657.770212765957,793,150,2,12,100,10,10,10,"1"
"16683",100,73,"t",2,"t","Brooklyn","Entire home/apt",10,1.5,3,6,657.770212765957,75,150,2,11,94,10,10,10,"0"
"16685",0,100,"f",2,"t","Queens","Private room",1,1,1,1.70128774422735,657.770212765957,30,75.4034656056957,7,1,60,8,10,6,"0"
"16688",100,100,"f",3,"f","Manhattan","Private room",1,1,1,1,657.770212765957,89,0,5,4,100,10,10,10,"1"
"16690",70,98,"f",3,"f","Brooklyn","Private room",3,1,1,0,657.770212765957,60,25,1,9,82,8,9,8,"1"
"16691",100,94,"f",0,"f","Manhattan","Private room",2,1,1,1,657.770212765957,58,50,1,2,90,9,10,8,"1"
"16692",0,100,"f",2,"t","Queens","Shared room",1,1,1,0,657.770212765957,30,75.4034656056957,7,1,100,8,10,10,"0"
"16694",89.3037155669443,57,"f",0,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,100,25,4,2,100,10,10,10,"0"
"16695",100,87,"f",9,"f","Brooklyn","Private room",2,2.5,1,1,657.770212765957,40,35,28,2,100,10,8,10,"1"
"16697",100,97,"t",2,"f","Manhattan","Private room",2,1.5,1,1,657.770212765957,75,45,1,14,97,10,10,10,"1"
"16698",100,99,"f",2,"t","Brooklyn","Private room",4,1,2,2,657.770212765957,160,45,2,26,96,9,10,10,"1"
"16699",100,100,"f",0,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,95,100,6,1,100,10,10,10,"0"
"16702",89.3037155669443,100,"f",0,"f","Bronx","Private room",2,1,1,1,657.770212765957,70,75.4034656056957,3,1,20,6,6,6,"0"
"16703",100,75,"f",0,"f","Brooklyn","Entire home/apt",5,1,3,3,657.770212765957,3000,100,2,1,100,10,10,10,"0"
"16704",100,100,"f",5,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,52,25,2,5,87,9,9,9,"0"
"16705",100,100,"t",1,"f","Manhattan","Entire home/apt",6,1,4,4,657.770212765957,280,100,5,4,100,10,9,10,"1"
"16707",100,86,"f",0,"t","Manhattan","Entire home/apt",4,1,2,3,657.770212765957,297,135,2,4,90,10,10,10,"1"
"16708",88,98,"f",10,"f","Manhattan","Entire home/apt",4,1,0,1,657.770212765957,190,75.4034656056957,1,11,85,9,9,8,"1"
"16709",92,87,"f",102,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,145,0,2,7,100,10,10,9,"0"
"16713",100,96,"f",1,"f","Brooklyn","Entire home/apt",6,1,2,2,657.770212765957,99,50,3,9,96,10,9,10,"1"
"16715",100,100,"f",5,"f","Brooklyn","Private room",3,2,1,1,657.770212765957,45,30,1,9,91,10,10,10,"0"
"16716",100,100,"f",5,"f","Brooklyn","Private room",3,2,1,1,657.770212765957,45,30,1,17,81,9,9,9,"1"
"16717",100,100,"f",1,"f","Manhattan","Entire home/apt",5,1,1,1,657.770212765957,250,260,1,3,100,10,10,10,"0"
"16718",62,75,"f",9,"f","Brooklyn","Private room",3,1,1,1,657.770212765957,60,75.4034656056957,1,1,100,10,8,8,"0"
"16719",100,98,"t",0,"f","Manhattan","Entire home/apt",5,1,1,2,657.770212765957,195,100,7,1,100,10,10,10,"0"
"16720",100,100,"f",3,"f","Brooklyn","Private room",2,2,1,1,657.770212765957,59,25,2,6,100,10,10,10,"1"
"16721",0,100,"f",1,"f","Bronx","Private room",2,1,1,2,657.770212765957,40,28,4,1,100,10,10,10,"0"
"16722",100,100,"f",5,"f","Brooklyn","Private room",3,2,1,0,657.770212765957,45,30,1,2,100,10,10,10,"1"
"16723",89.3037155669443,67,"f",1,"f","Manhattan","Private room",2,1,1,0,657.770212765957,69,30,1,1,100,10,10,10,"0"
"16725",100,99,"t",8,"t","Manhattan","Shared room",2,1,1,4,657.770212765957,65,15,1,11,98,10,10,10,"0"
"16726",89.3037155669443,93,"t",0,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,150,60,1,12,97,10,10,10,"1"
"16727",100,99,"t",8,"t","Manhattan","Shared room",1,1,1,4,657.770212765957,65,15,1,5,84,9,8,8,"1"
"16730",100,100,"t",4,"f","Queens","Entire home/apt",2,1,1,2,657.770212765957,88,55,10,2,100,10,10,10,"0"
"16732",100,100,"f",1,"f","Manhattan","Entire home/apt",8,2,3,4,657.770212765957,275,200,7,5,84,7,9,9,"1"
"16733",100,99,"t",8,"t","Manhattan","Shared room",1,1,1,4,657.770212765957,65,15,1,7,97,10,10,10,"0"
"16735",100,99,"t",8,"t","Manhattan","Shared room",2,1,1,4,657.770212765957,65,15,1,6,100,10,10,10,"0"
"16736",100,99,"t",8,"t","Manhattan","Shared room",1,1,1,4,657.770212765957,65,15,1,4,95,10,10,10,"0"
"16737",100,99,"t",8,"t","Manhattan","Shared room",1,1,1,4,657.770212765957,65,15,1,15,99,10,10,10,"1"
"16738",100,100,"t",2,"f","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,152,100,3,3,100,10,10,9,"0"
"16740",100,69,"t",1,"f","Manhattan","Entire home/apt",5,2,2,2,657.770212765957,1999,135,3,7,89,9,10,9,"1"
"16741",89.3037155669443,95,"t",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,125,50,3,37,96,10,10,10,"0"
"16742",100,100,"f",5,"f","Brooklyn","Private room",3,1,1,0,657.770212765957,70,30,1,5,88,7,7,9,"1"
"16743",100,88,"f",0,"t","Bronx","Entire home/apt",4,1,1,1,657.770212765957,130,50,4,5,100,10,10,10,"1"
"16744",100,50,"f",3,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,55,75.4034656056957,25,2,100,10,8,8,"1"
"16745",100,71,"t",3,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,45,40,7,1,100,10,10,10,"0"
"16749",100,100,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,80,15,2,3,87,9,10,10,"0"
"16750",100,88,"f",1,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,65,25,14,1,100,10,10,10,"0"
"16751",89.3037155669443,100,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,150,99,2,3,100,10,10,10,"0"
"16752",100,56,"f",1,"t","Brooklyn","Private room",2,1.5,1,1,657.770212765957,78,75.4034656056957,1,2,100,10,10,10,"0"
"16754",100,86,"f",1,"f","Staten Island","Private room",2,1,1,1,657.770212765957,100,50,3,3,100,10,10,10,"1"
"16759",100,99,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,100,35,2,3,93,10,9,9,"0"
"16761",33,75,"f",1,"f","Brooklyn","Entire home/apt",5,1,0,2,657.770212765957,400,35,1,1,60,6,10,10,"0"
"16763",100,84,"f",4,"f","Brooklyn","Entire home/apt",6,2,2,3,657.770212765957,159,75,3,2,100,10,10,10,"1"
"16765",100,83,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,100,30,1,20,97,9,10,10,"0"
"16766",97,89,"f",0,"f","Bronx","Entire home/apt",8,1,3,3,657.770212765957,108,100,2,3,100,9,7,9,"1"
"16768",100,100,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,175,150,5,8,93,9,9,9,"0"
"16769",100,97,"f",1,"t","Manhattan","Entire home/apt",6,1,2,3,657.770212765957,116,115,2,8,100,10,10,10,"1"
"16770",100,99,"t",3,"f","Brooklyn","Entire home/apt",10,2,4,5,657.770212765957,245,170,2,1,100,10,10,10,"0"
"16773",89.3037155669443,100,"f",0,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,175,100,2,3,100,9,9,9,"0"
"16775",100,100,"f",1,"f","Queens","Entire home/apt",7,1,2,4,657.770212765957,175,97,30,1,100,10,10,10,"0"
"16776",100,84,"f",4,"f","Brooklyn","Shared room",7,2,1,4,657.770212765957,189,75,3,4,100,10,10,10,"1"
"16777",100,93,"f",1,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,220,75,1,9,100,10,10,10,"1"
"16779",89.3037155669443,100,"f",2,"f","Brooklyn","Private room",3,1,1,1,657.770212765957,69,30,2,1,60,2,6,4,"0"
"16782",100,100,"f",4,"f","Manhattan","Entire home/apt",7,1,4,5,657.770212765957,195,195,2,6,87,8,8,9,"1"
"16783",89.3037155669443,75,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,75,50,3,2,100,10,10,10,"1"
"16784",100,99,"t",8,"t","Manhattan","Shared room",1,1,1,2,657.770212765957,65,15,1,8,100,10,10,10,"1"
"16785",50,75,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,60,60,2,1,100,8,10,10,"0"
"16786",100,100,"t",4,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,88,55,10,6,100,10,10,10,"0"
"16787",80,98,"f",7,"f","Manhattan","Private room",2,1,1,1,657.770212765957,60,50,1,14,94,10,10,9,"0"
"16789",100,75,"f",0,"f","Queens","Entire home/apt",2,1,0,0,657.770212765957,70,0,4,1,100,10,10,10,"0"
"16792",100,97,"t",0,"f","Queens","Private room",3,1.5,1,2,657.770212765957,58,15,4,3,100,10,10,10,"0"
"16793",89.3037155669443,100,"f",1,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,85,75.4034656056957,10,1,20,2,6,2,"1"
"16795",60,98,"f",1,"f","Manhattan","Entire home/apt",5,1.5,2,0,657.770212765957,173,100,3,7,97,10,10,9,"0"
"16798",90,58,"f",0,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,92,75.4034656056957,31,1,100,10,10,10,"1"
"16799",95,91,"t",2,"f","Bronx","Private room",2,2,1,1.70128774422735,657.770212765957,77,75.4034656056957,1,11,100,10,10,10,"1"
"16800",95,91,"t",2,"f","Bronx","Private room",2,1,1,1,657.770212765957,74,75.4034656056957,1,11,95,9,10,9,"1"
"16801",100,97,"f",46,"f","Manhattan","Entire home/apt",3,1,0,2,657.770212765957,150,200,30,1,100,10,10,10,"0"
"16802",89.3037155669443,67,"f",1,"f","Manhattan","Private room",2,1,1,0,657.770212765957,92,80,5,1,100,10,10,8,"0"
"16804",100,93,"f",2,"t","Manhattan","Private room",3,1,1,1,657.770212765957,65,20,1,25,94,10,10,9,"0"
"16805",50,100,"f",1,"f","Queens","Entire home/apt",6,1,1,3,657.770212765957,250,25,2,1,100,10,8,10,"0"
"16807",89,100,"f",0,"t","Manhattan","Entire home/apt",13,2,5,7,657.770212765957,600,190,1,2,100,10,10,10,"1"
"16811",80,98,"f",7,"f","Manhattan","Shared room",1,1,1,1,657.770212765957,43,45,2,6,97,10,10,10,"0"
"16813",89.3037155669443,0,"f",1,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,300,75.4034656056957,1,0,100,10,10,10,"0"
"16814",89.3037155669443,100,"f",2,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,180,60,5,3,100,10,10,9,"1"
"16816",100,100,"f",1,"f","Queens","Entire home/apt",6,1,3,3,657.770212765957,140,71,7,2,100,10,10,10,"1"
"16821",83,81,"f",1,"f","Manhattan","Entire home/apt",6,1,2,4,657.770212765957,176,0,3,6,97,10,10,10,"0"
"16822",84,99,"f",9,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,175,35,14,1,100,8,10,10,"0"
"16831",100,78,"f",2,"f","Bronx","Entire home/apt",4,1,1,2,657.770212765957,56,45,2,3,87,7,10,9,"1"
"16833",100,100,"f",0,"f","Manhattan","Entire home/apt",5,1,0,3,657.770212765957,287,100,2,3,80,9,9,9,"0"
"16834",89.3037155669443,13,"f",1,"t","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,210,85,2,1,100,8,10,10,"0"
"16836",89.3037155669443,100,"f",0,"t","Brooklyn","Entire home/apt",6,1,2,3,657.770212765957,153,125,3,4,95,9,10,10,"0"
"16837",85,93,"f",0,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,60,20,1,27,90,9,10,9,"1"
"16840",60,67,"f",1,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,119,75.4034656056957,30,2,100,9,10,10,"1"
"16841",100,96,"t",2,"f","Brooklyn","Entire home/apt",6,1,2,2,657.770212765957,110,50,3,6,100,10,10,10,"1"
"16842",100,99,"t",4,"f","Manhattan","Private room",3,1,1,1,657.770212765957,65,20,1,19,97,9,10,10,"1"
"16843",100,99,"t",4,"f","Manhattan","Private room",2,1,1,1,657.770212765957,55,20,1,16,99,10,10,10,"1"
"16844",100,99,"t",4,"f","Manhattan","Private room",2,1,1,0,657.770212765957,50,20,1,18,98,10,10,9,"1"
"16846",100,100,"f",0,"f","Manhattan","Entire home/apt",6,1,0,4,657.770212765957,312,100,2,1,100,10,10,10,"0"
"16847",89.3037155669443,100,"f",2,"f","Brooklyn","Private room",3,1,1,1,657.770212765957,79,75.4034656056957,2,1,80,8,8,10,"0"
"16848",89.3037155669443,100,"f",0,"f","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,250,55,3,1,20,2,2,2,"0"
"16849",100,88,"f",3,"t","Manhattan","Private room",2,1,1,1,657.770212765957,58,50,1,1,100,10,10,10,"0"
"16850",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,0,2,657.770212765957,242,100,2,1,100,8,10,8,"1"
"16851",100,92,"t",0,"f","Brooklyn","Private room",3,1,1,2,657.770212765957,49,60,1,10,100,10,10,10,"1"
"16855",100,88,"f",3,"t","Manhattan","Private room",2,1,1,1,657.770212765957,58,50,1,2,100,10,10,10,"0"
"16856",100,100,"f",1,"t","Brooklyn","Entire home/apt",2,1,1.26816624198225,1.70128774422735,657.770212765957,100,45,14,3,60,6,6,6,"0"
"16858",100,99,"t",8,"f","Manhattan","Private room",2,2,1,1,657.770212765957,65,40,1,7,91,10,9,9,"1"
"16859",100,88,"f",3,"t","Manhattan","Private room",2,1,1,1,657.770212765957,58,50,1,3,73,7,7,7,"0"
"16860",100,77,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,60,50,1,3,100,10,10,10,"1"
"16863",100,100,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,119,110,30,1,100,10,10,10,"0"
"16867",100,100,"t",0,"t","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,130,70,2,10,100,10,9,10,"1"
"16868",100,97,"t",5,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,30,10,7,5,92,10,8,9,"0"
"16869",100,100,"f",2,"f","Queens","Private room",2,1,1,1,657.770212765957,70,25,1,1,80,8,10,10,"1"
"16871",100,100,"f",0,"f","Manhattan","Entire home/apt",4,1,0,3,657.770212765957,242,100,2,2,100,10,10,10,"0"
"16872",100,97,"t",5,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,30,10,7,8,93,9,8,9,"1"
"16874",100,97,"t",0,"f","Queens","Private room",2,1.5,1,1,657.770212765957,56,15,4,5,100,10,10,10,"0"
"16875",100,86,"f",0,"f","Brooklyn","Entire home/apt",2,1,0,1.70128774422735,657.770212765957,100,40,2,1,100,10,10,10,"0"
"16877",90,99,"f",3,"f","Manhattan","Private room",3,1,1,1,657.770212765957,80,20,1,9,87,8,9,9,"1"
"16878",90,99,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,70,15,1,16,96,10,10,10,"1"
"16879",90,99,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,70,15,1,21,91,8,10,9,"1"
"16880",100,78,"t",1,"f","Brooklyn","Entire home/apt",8,1,2,3,657.770212765957,349,140,3,12,95,10,10,10,"1"
"16881",100,60,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,159,69,3,1,100,10,10,10,"0"
"16882",89.3037155669443,100,"t",0,"f","Manhattan","Entire home/apt",6,1,3,3,657.770212765957,650,180,2,6,97,10,10,10,"1"
"16883",100,47,"f",2,"f","Brooklyn","Entire home/apt",3,1,3,3,657.770212765957,90,75.4034656056957,1,3,100,10,10,10,"0"
"16885",40,97,"t",1,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,200,63,60,12,98,10,10,10,"1"
"16888",100,87,"f",1,"f","Queens","Entire home/apt",6,2,2,4,657.770212765957,179,99,2,3,100,10,10,9,"1"
"16889",100,70,"f",1,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,95,75,2,1,80,8,10,8,"0"
"16890",89.3037155669443,50,"f",1,"t","Brooklyn","Private room",2,1,1,0,657.770212765957,70,20,3,1,100,10,10,10,"1"
"16891",100,100,"t",4,"f","Queens","Entire home/apt",4,2,2,3,657.770212765957,128,75,10,5,96,10,10,10,"0"
"16892",100,60,"f",1,"f","Bronx","Private room",2,1,1,1,657.770212765957,20,25,1,2,100,10,10,10,"1"
"16893",100,98,"t",0,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,150,85,2,16,98,10,10,10,"1"
"16894",100,90,"t",1,"f","Brooklyn","Private room",4,1,2,3,657.770212765957,99,450,2,1,100,10,10,10,"0"
"16895",100,95,"f",3,"f","Bronx","Private room",4,2,1,2,657.770212765957,50,100,3,1,100,10,10,10,"1"
"16896",90,100,"t",0,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,89,90,4,5,100,9,10,10,"1"
"16900",100,100,"f",0,"f","Manhattan","Entire home/apt",1,1,1,1,657.770212765957,67,75.4034656056957,30,1,60,6,10,10,"1"
"16902",100,97,"f",0,"f","Manhattan","Entire home/apt",4,1,0,1,657.770212765957,93,30,3,9,82,8,9,8,"0"
"16904",50,100,"t",0,"f","Manhattan","Entire home/apt",5,1,1,2,657.770212765957,188,138,3,8,98,9,10,10,"0"
"16906",47,95,"f",4,"f","Brooklyn","Private room",3,2.5,1,2,657.770212765957,65,75.4034656056957,10,6,70,7,10,8,"0"
"16907",47,95,"f",4,"f","Brooklyn","Private room",3,2,1,2,657.770212765957,65,75.4034656056957,10,4,75,6,10,9,"1"
"16911",100,100,"f",1,"f","Staten Island","Entire home/apt",2,1,1,1,657.770212765957,150,85,4,1,100,10,10,10,"1"
"16913",100,100,"f",0,"f","Manhattan","Entire home/apt",8,2,3,4,657.770212765957,300,200,5,6,90,9,10,10,"0"
"16914",50,24,"f",1,"f","Manhattan","Entire home/apt",4,1,2,1,657.770212765957,130,95,16,3,100,10,10,10,"0"
"16916",89.3037155669443,86,"f",0,"f","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,150,150,14,2,100,10,10,9,"1"
"16917",100,92,"t",3,"t","Bronx","Private room",2,1,1,1,657.770212765957,45,35,4,11,97,10,10,10,"0"
"16918",100,90,"f",1,"f","Brooklyn","Private room",2,1,1,0,657.770212765957,60,30,1,20,96,10,10,9,"1"
"16919",100,99,"f",3,"f","Manhattan","Private room",2,1,1,1,657.770212765957,58,50,1,1,100,10,10,10,"0"
