"","id","host_id","host_since","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_total_listings_count","host_identity_verified","neighbourhood_group_cleansed","latitude","longitude","is_location_exact","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews","number_of_reviews_ltm","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month","Pre_20_reviews","Post_20_reviews","ForRent"
"110",2071839,1939680,2012-03-17,NA,50,"f",1,1,"f","Brooklyn",40.70731,-73.94344,"f","Private room",1,1,1,1,NA,60,25,14,7,2,100,10,9,10,10,10,10,"strict_14_with_grace_period",0.15,1,0,"f"
"111",2082328,9947836,2013-11-11,NA,94,"f",3,3,"t","Bronx",40.82347,-73.89495,"t","Private room",3,1,1,2,NA,65,25,4,29,3,95,10,10,10,10,9,9,"moderate",0.69,1,0,"f"
"112",2096666,10695029,2013-12-18,NA,46,"f",1,1,"f","Manhattan",40.74025,-74.00144,"t","Entire home/apt",2,1,1,1,NA,200,NA,3,21,4,92,9,9,9,9,10,9,"flexible",0.33,1,0,"f"
"113",2145620,10949644,2014-01-01,83,95,"t",1,1,"t","Manhattan",40.75667,-73.96464,"t","Entire home/apt",2,1,1,1,NA,97,NA,14,207,32,97,10,10,10,10,10,9,"flexible",2.69,5,3,"f"
"114",2165107,10533538,2013-12-09,NA,83,"f",2,2,"t","Manhattan",40.7604,-73.96029,"t","Entire home/apt",2,1,1,1,NA,90,20,6,30,1,91,9,9,9,10,9,9,"moderate",0.41,1,0,"f"
"115",2181577,7893625,2013-08-02,100,91,"t",1,1,"t","Manhattan",40.79002,-73.95008,"t","Entire home/apt",2,1,1,1,NA,199,120,2,2,2,100,10,10,10,10,10,10,"moderate",0.21,1,0,"f"
"116",2208626,2135796,2012-04-14,NA,60,"f",1,1,"f","Manhattan",40.81297,-73.95599,"t","Private room",2,1,1,0,NA,59,0,1,3,1,100,10,10,10,10,8,8,"moderate",0.05,1,0,"f"
"117",2223247,11111521,2014-01-08,NA,80,"f",1,1,"t","Manhattan",40.77266,-73.95257,"t","Entire home/apt",4,1,1,2,NA,220,100,3,23,3,95,10,9,10,10,10,9,"strict_14_with_grace_period",0.31,1,0,"f"
"118",2243180,11457317,2014-01-19,NA,40,"f",1,1,"t","Manhattan",40.77775,-73.98485,"t","Entire home/apt",5,2,2,4,NA,380,80,3,15,4,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.21,1,0,"f"
"119",2292366,440396,2011-03-14,NA,83,"t",1,1,"t","Manhattan",40.78103,-73.95069,"t","Entire home/apt",2,1,1,1,NA,75,100,2,22,8,96,10,9,10,10,10,10,"moderate",0.41,2,0,"f"
"120",2305890,11778114,2014-01-30,100,85,"t",2,2,"t","Brooklyn",40.63449,-73.95742,"t","Entire home/apt",2,1,1,1,NA,140,0,1,161,26,99,10,10,10,10,10,10,"flexible",2.31,3,2,"f"
"121",2310445,10973455,2014-01-02,NA,100,"t",1,1,"t","Manhattan",40.74935,-73.99723,"t","Entire home/apt",2,1,1,1,NA,150,75,2,54,6,95,10,9,10,10,10,10,"moderate",0.7,1,0,"f"
"122",2332284,8873749,2013-09-16,NA,96,"f",1,1,"t","Manhattan",40.84966,-73.93945,"t","Private room",2,1,1,1,NA,50,10,3,90,14,94,10,9,10,10,9,10,"moderate",1.28,1,0,"f"
"123",2338974,11945865,2014-02-04,NA,75,"f",0,0,"f","Brooklyn",40.70771,-73.94721,"t","Private room",1,1,1,1,NA,66,33,2,14,3,97,10,10,10,10,10,10,"strict_14_with_grace_period",0.2,1,0,"f"
"124",2359340,3793026,2012-10-07,50,100,"f",1,1,"f","Manhattan",40.76283,-73.98895,"t","Entire home/apt",2,1,1,1,NA,250,160,5,178,2,91,9,9,10,10,10,9,"strict_14_with_grace_period",2.35,1,0,"f"
"125",2399434,3992566,2012-10-27,100,68,"t",3,3,"t","Brooklyn",40.70054,-73.92954,"t","Private room",2,1,1,1,NA,62,20,2,43,4,97,10,10,9,10,9,9,"strict_14_with_grace_period",0.61,1,1,"f"
"126",2446994,6186040,2013-05-01,NA,87,"t",1,1,"t","Manhattan",40.82835,-73.95174,"t","Private room",2,1,1,1,NA,69,75,2,14,14,100,10,10,10,10,10,10,"moderate",1.4,3,0,"f"
"127",2492275,4543994,2013-01-01,NA,100,"f",1,1,"t","Brooklyn",40.72771,-73.95382,"t","Entire home/apt",4,1,1,2,NA,134,50,6,8,2,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.11,1,0,"f"
"128",2517989,9229424,2013-10-04,NA,67,"f",1,1,"t","Manhattan",40.72276,-73.99499,"t","Entire home/apt",2,1,1,1,NA,145,50,2,55,5,94,10,9,10,10,10,9,"moderate",0.77,1,0,"f"
"129",2532873,12972780,2014-03-10,NA,100,"f",2,2,"t","Queens",40.76163,-73.91783,"t","Private room",2,1,1,1,NA,100,20,1,14,1,98,10,10,10,10,10,10,"flexible",0.38,1,0,"f"
"130",2551299,3173210,2012-08-06,100,63,"f",0,0,"f","Brooklyn",40.68712,-73.99274,"t","Entire home/apt",2,1,1,1,NA,179,60,90,4,1,100,10,9,10,10,10,10,"strict_14_with_grace_period",0.05,1,0,"f"
"131",2584258,4612212,2013-01-06,NA,80,"f",1,1,"t","Brooklyn",40.69304,-73.92079,"t","Private room",2,1,1,2,NA,36,60,1,4,2,95,10,8,8,9,10,10,"strict_14_with_grace_period",0.05,1,0,"f"
"132",2620837,4691967,2013-01-13,NA,50,"f",1,1,"t","Brooklyn",40.70065,-73.93862,"t","Private room",1,1.5,1,1,NA,50,25,5,7,2,89,9,8,9,10,9,9,"strict_14_with_grace_period",0.14,1,0,"f"
"133",2658349,142611,2010-06-11,NA,50,"f",1,1,"t","Manhattan",40.76567,-73.9857,"t","Private room",1,1,1,1,NA,65,60,6,1,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.22,1,0,"f"
"134",2760968,14120733,2014-04-10,NA,96,"t",1,1,"t","Brooklyn",40.71614,-73.96134,"t","Private room",2,1,1,1,NA,80,NA,2,392,46,97,10,10,10,10,10,10,"moderate",5.28,5,0,"f"
"135",2908211,14019963,2014-04-07,NA,100,"f",1,1,"f","Brooklyn",40.68006,-73.97759,"t","Private room",2,2,2,1,NA,105,21,2,113,28,98,10,10,10,10,10,10,"moderate",1.53,1,0,"f"
"136",2908417,10593364,2013-12-12,NA,77,"f",2,2,"f","Brooklyn",40.69924,-73.94057,"t","Private room",2,1,1,1,NA,49,NA,3,11,5,100,10,9,10,10,9,10,"flexible",0.15,4,0,"f"
"137",2940163,15002363,2014-05-02,NA,100,"t",2,2,"f","Manhattan",40.80071,-73.9534,"t","Private room",1,1,1,1,NA,100,0,3,63,3,95,10,9,10,10,10,10,"strict_14_with_grace_period",1.67,1,0,"f"
"138",2979714,15198359,2014-05-06,NA,100,"t",1,1,"t","Manhattan",40.80095,-73.9541,"t","Private room",2,1,1,1,NA,80,50,7,107,13,96,10,10,10,10,10,10,"strict_14_with_grace_period",1.48,1,0,"f"
"139",3004348,15310896,2014-05-09,100,97,"f",1,1,"t","Brooklyn",40.68426,-73.95054,"t","Entire home/apt",4,1,1,2,NA,100,75,3,324,43,95,10,9,10,10,9,9,"moderate",4.41,12,0,"f"
"140",3067244,3241305,2012-08-13,NA,100,"f",1,1,"t","Brooklyn",40.65962,-73.96063,"t","Entire home/apt",3,1,0,1,NA,99,30,2,46,3,94,9,9,10,10,9,9,"flexible",0.63,1,0,"f"
"141",3090922,4936720,2013-02-02,100,100,"t",3,3,"t","Brooklyn",40.7152,-73.95445,"t","Private room",1,1,1,1,NA,75,40,1,74,24,97,10,10,10,10,10,10,"moderate",1.43,2,0,"f"
"142",3380546,10929872,2013-12-31,NA,98,"t",2,2,"t","Manhattan",40.82165,-73.95348,"t","Private room",2,2,1,1,NA,85,35,2,28,14,97,10,10,10,10,9,10,"strict_14_with_grace_period",0.4,2,0,"f"
"143",3394314,12057272,2014-02-08,NA,89,"t",1,1,"t","Brooklyn",40.71959,-73.95153,"t","Entire home/apt",2,1.5,1,1,NA,120,0,5,80,3,95,10,10,10,10,10,10,"strict_14_with_grace_period",1.13,2,0,"f"
"144",3411815,1649108,2012-01-24,100,98,"f",3,3,"t","Brooklyn",40.7044,-73.98153,"t","Private room",2,1,1,1,NA,85,30,6,93,10,96,10,9,10,10,10,9,"strict_14_with_grace_period",1.41,2,1,"f"
"145",3476105,5810978,2013-04-07,NA,82,"f",1,1,"t","Brooklyn",40.68422,-73.95666,"t","Entire home/apt",2,1,1,0,NA,127,25,3,149,7,93,10,9,10,10,10,9,"moderate",2.07,1,0,"f"
"146",3534404,17795797,2014-07-07,NA,100,"f",1,1,"t","Manhattan",40.77617,-73.98823,"t","Entire home/apt",2,1,1,1,NA,220,0,5,15,2,99,10,9,10,10,9,10,"moderate",0.27,2,0,"f"
"147",3543227,3912009,2012-10-18,0,100,"f",2,2,"t","Manhattan",40.82193,-73.94499,"t","Private room",2,1,1,1,NA,95,NA,3,188,31,93,9,9,10,9,10,9,"moderate",2.73,7,0,"f"
"148",3562245,8924899,2013-09-18,NA,100,"t",1,1,"t","Manhattan",40.72832,-73.9852,"t","Entire home/apt",4,1,1,1,NA,365,0,5,89,28,97,10,10,10,10,10,10,"moderate",1.24,3,0,"f"
"149",3563271,6911276,2013-06-14,NA,90,"t",1,1,"t","Brooklyn",40.6818,-73.96238,"t","Private room",4,1.5,1,2,NA,99,75,1,97,16,95,10,10,10,10,10,10,"strict_14_with_grace_period",1.37,2,0,"f"
"150",3567258,298914,2010-11-25,NA,100,"t",1,1,"t","Manhattan",40.73711,-73.98985,"t","Entire home/apt",2,1,0,2,NA,220,70,4,70,12,97,10,10,10,10,10,9,"strict_14_with_grace_period",0.99,1,0,"f"
"151",3617498,6643482,2013-05-29,NA,77,"t",1,1,"t","Brooklyn",40.65554,-73.96046,"t","Private room",2,1,1,1,NA,90,NA,2,134,12,99,10,10,10,10,10,10,"moderate",1.91,2,1,"f"
"152",3622890,18250065,2014-07-17,NA,91,"f",2,2,"f","Manhattan",40.72154,-73.98456,"t","Private room",2,1,1,1,NA,100,50,1,17,6,88,9,9,9,9,9,9,"flexible",0.58,2,0,"f"
"153",3662316,18562548,2014-07-21,NA,57,"f",2,2,"t","Manhattan",40.78744,-73.94666,"t","Private room",2,1,1,0,NA,100,20,3,25,3,97,10,10,10,10,10,10,"flexible",0.4,1,0,"f"
"154",3662827,8200795,2013-08-16,100,42,"f",1,1,"t","Manhattan",40.72168,-73.99544,"t","Entire home/apt",4,1,1,0,NA,191,85,4,57,7,96,10,9,10,10,10,9,"strict_14_with_grace_period",0.82,1,0,"f"
"155",3664473,17228147,2014-06-25,NA,95,"t",0,0,"t","Brooklyn",40.71446,-73.94115,"t","Entire home/apt",2,1,2,1,NA,109,40,1,12,11,98,10,9,10,10,10,10,"strict_14_with_grace_period",0.2,1,0,"f"
"156",3666709,18594426,2014-07-21,NA,100,"f",1,1,"t","Manhattan",40.7729,-73.95276,"t","Entire home/apt",1,1,0,0,NA,119,70,6,13,4,97,10,9,10,10,10,10,"strict_14_with_grace_period",0.18,1,0,"f"
"157",3675957,2076525,2012-04-05,NA,57,"f",10,10,"t","Brooklyn",40.69839,-73.97666,"t","Entire home/apt",2,1,0,1,NA,160,100,7,17,3,99,10,10,10,10,9,10,"strict_14_with_grace_period",0.36,1,0,"f"
"158",3684144,2955491,2012-07-16,NA,90,"t",1,1,"f","Brooklyn",40.69753,-73.93619,"t","Private room",2,1,1,1,NA,59,60,2,27,8,96,10,10,10,10,9,10,"strict_14_with_grace_period",0.45,1,0,"f"
"159",3703633,2119276,2012-04-11,100,96,"f",42,42,"t","Manhattan",40.73268,-73.98689,"t","Entire home/apt",5,1,2,3,NA,195,150,30,9,2,83,9,9,9,9,10,8,"strict_14_with_grace_period",0.14,1,1,"f"
"160",3731871,19072805,2014-07-28,NA,100,"f",1,1,"f","Brooklyn",40.69865,-73.92972,"t","Private room",2,1,1,1,NA,68,50,3,19,7,96,10,9,10,10,10,9,"strict_14_with_grace_period",0.33,1,0,"f"
"161",3742373,9859391,2013-11-06,NA,50,"f",1,1,"t","Manhattan",40.74944,-73.99631,"t","Entire home/apt",4,2,2,0,NA,390,80,2,14,4,99,10,9,10,10,10,9,"moderate",0.2,1,0,"f"
"162",3790746,1317384,2011-10-20,NA,97,"t",2,2,"t","Manhattan",40.82621,-73.94596,"t","Private room",2,1,1,1,NA,72,30,3,176,24,96,10,9,10,10,9,10,"strict_14_with_grace_period",2.6,1,0,"f"
"163",3802538,16677444,2014-06-11,NA,90,"t",1,1,"t","Manhattan",40.75882,-73.99168,"t","Private room",1,1,1,1,NA,99,25,1,160,13,95,10,9,10,10,10,10,"strict_14_with_grace_period",2.54,1,0,"f"
"164",3832932,15192022,2014-05-06,NA,60,"f",1,1,"t","Brooklyn",40.64752,-74.0059,"t","Shared room",2,1,1,0,NA,65,15,2,8,1,98,10,9,10,10,10,10,"moderate",0.11,1,0,"f"
"165",3840000,19783353,2014-08-10,NA,75,"f",1,1,"t","Brooklyn",40.70955,-73.95085,"t","Entire home/apt",3,1,1,1,NA,90,35,5,21,4,97,10,10,10,10,10,10,"moderate",0.3,1,0,"f"
"166",3840286,1482208,2011-12-07,100,77,"t",3,3,"t","Brooklyn",40.71159,-73.94043,"t","Entire home/apt",5,1,2,2,NA,246,120,2,28,3,96,10,9,10,10,10,9,"moderate",0.48,1,0,"f"
"167",3840541,19785817,2014-08-10,NA,81,"t",1,1,"t","Brooklyn",40.69054,-73.99039,"t","Private room",3,2,1,3,NA,150,60,3,89,22,99,10,10,10,10,10,10,"moderate",1.45,4,0,"f"
"168",3946018,20449160,2014-08-23,NA,31,"f",1,1,"f","Manhattan",40.75977,-73.98763,"t","Entire home/apt",2,1,1,1,NA,189,49,2,69,13,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.16,3,0,"f"
"169",3952093,20484008,2014-08-24,NA,90,"f",2,2,"t","Manhattan",40.79407,-73.97513,"t","Entire home/apt",4,2,2,3,NA,160,NA,4,97,25,91,10,8,10,10,10,10,"flexible",1.42,2,0,"f"
"170",3998641,557329,2011-05-04,100,80,"t",2,2,"t","Manhattan",40.80128,-73.95556,"t","Entire home/apt",4,1,1,2,NA,150,100,2,5,2,92,10,8,10,9,9,9,"flexible",0.07,1,1,"f"
"171",4039038,2282450,2012-05-03,80,98,"f",3,3,"t","Manhattan",40.73578,-74.00388,"t","Entire home/apt",6,1,2,3,NA,385,100,3,94,28,90,9,9,9,9,10,9,"moderate",1.42,5,0,"f"
"172",4040926,15742426,2014-05-19,100,88,"f",0,0,"t","Manhattan",40.73118,-73.98794,"t","Entire home/apt",2,1,1,1,NA,111,100,3,54,3,86,9,8,9,9,10,9,"moderate",0.78,1,0,"f"
"173",4137979,7243674,2013-07-02,90,96,"t",2,2,"t","Brooklyn",40.72126,-73.94328,"t","Entire home/apt",2,1,1,1,NA,125,80,1,240,39,99,10,10,10,10,10,10,"strict_14_with_grace_period",3.46,6,2,"f"
"174",4152752,21546973,2014-09-20,NA,100,"t",1,1,"t","Manhattan",40.76424,-73.99152,"t","Private room",2,1,1,1,NA,103,40,1,443,57,97,10,10,10,10,10,10,"strict_14_with_grace_period",6.4,8,0,"f"
"175",4188351,610819,2011-05-21,NA,100,"t",1,1,"t","Brooklyn",40.69389,-73.93058,"t","Entire home/apt",2,1,1,1,NA,116,75,2,172,25,97,10,10,10,10,9,9,"strict_14_with_grace_period",2.49,1,0,"f"
"176",4188807,4152484,2012-11-14,100,97,"t",4,4,"t","Brooklyn",40.66018,-73.96005,"t","Private room",2,1,1,1,NA,72,15,1,264,38,94,10,9,10,10,10,10,"moderate",3.81,11,1,"f"
"177",4218034,6841194,2013-06-10,100,88,"t",2,2,"t","Brooklyn",40.68266,-73.91971,"t","Entire home/apt",8,2.5,4,5,NA,199,125,30,251,34,93,10,9,10,10,9,10,"strict_14_with_grace_period",3.7,7,0,"f"
"178",4226098,21930989,2014-09-29,100,99,"f",2,2,"t","Manhattan",40.78883,-73.97616,"t","Private room",2,1,1,1,NA,69,5,1,362,49,93,10,9,10,10,10,9,"strict_14_with_grace_period",5.31,14,1,"f"
"179",4241486,22009089,2014-10-01,NA,79,"t",1,1,"f","Manhattan",40.72685,-73.98638,"t","Entire home/apt",4,1,1,3,NA,280,NA,2,104,14,95,10,9,10,10,10,9,"flexible",1.51,1,0,"f"
"180",4260964,16212001,2014-05-31,NA,100,"t",1,1,"t","Manhattan",40.81774,-73.94595,"t","Entire home/apt",2,1,1,1,NA,150,0,4,92,11,99,10,10,10,10,10,10,"moderate",1.42,1,0,"f"
"181",4276762,2807798,2012-07-02,100,99,"t",2,2,"t","Manhattan",40.83048,-73.9437,"t","Entire home/apt",10,3.5,5,7,NA,310,185,1,72,12,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.2,4,0,"f"
"182",4277724,6894447,2013-06-13,100,59,"f",1,1,"t","Brooklyn",40.71484,-73.96742,"t","Entire home/apt",4,1,2,2,NA,150,50,3,78,22,99,10,10,10,10,10,10,"strict_14_with_grace_period",1.14,6,1,"f"
"183",4288276,3750547,2012-10-03,NA,86,"f",0,0,"f","Manhattan",40.76051,-73.96083,"t","Entire home/apt",2,1,1,1,NA,145,100,30,71,9,88,9,8,9,9,10,9,"strict_14_with_grace_period",1.05,1,0,"f"
"184",4299536,17164818,2014-06-23,100,51,"f",2,2,"t","Brooklyn",40.68566,-73.96022,"t","Entire home/apt",4,2,2,2,NA,189,175,5,41,9,97,10,9,10,10,9,9,"strict_14_with_grace_period",0.6,1,0,"f"
"185",4302293,4600692,2013-01-05,100,69,"t",1,1,"t","Queens",40.74742,-73.94647,"f","Private room",2,1,1,1,NA,58,20,1,46,13,95,10,10,10,10,10,10,"strict_14_with_grace_period",1.65,1,0,"f"
"186",4310501,21127377,2014-09-09,NA,77,"t",1,1,"t","Manhattan",40.72627,-73.98915,"t","Private room",2,1,1,1,NA,110,15,3,74,11,96,10,9,10,10,10,10,"strict_14_with_grace_period",1.19,1,1,"f"
"187",4325329,1537663,2011-12-26,100,44,"f",1,1,"t","Manhattan",40.78667,-73.96924,"t","Entire home/apt",2,1,1,1,NA,200,75,2,70,15,97,10,10,10,10,10,10,"strict_14_with_grace_period",1.02,2,0,"f"
"188",4331684,22487371,2014-10-13,NA,33,"f",1,1,"t","Manhattan",40.75579,-73.99154,"f","Entire home/apt",4,2,2,2,NA,295,120,5,16,3,98,10,9,10,10,9,10,"flexible",0.23,1,0,"f"
"189",4343956,22548091,2014-10-14,NA,50,"f",2,2,"t","Manhattan",40.8067,-73.95799,"t","Private room",2,1,1,1,NA,107,NA,6,15,3,86,10,8,9,9,9,9,"flexible",0.41,1,0,"f"
"190",4350120,21457707,2014-09-17,100,44,"f",1,1,"f","Brooklyn",40.72623,-73.94298,"t","Entire home/apt",2,1,1,1,NA,137,80,7,33,7,92,10,9,10,9,10,9,"strict_14_with_grace_period",0.98,1,2,"f"
"191",4365242,22658749,2014-10-17,NA,90,"f",2,2,"t","Manhattan",40.80614,-73.94093,"t","Private room",2,1,1,0,NA,99,30,10,5,1,88,8,8,9,9,10,8,"flexible",0.07,1,0,"f"
"192",4436944,21841949,2014-09-27,NA,100,"f",2,2,"t","Brooklyn",40.66825,-73.95304,"t","Private room",1,1,1,1,NA,150,100,7,25,5,92,8,9,10,10,10,9,"flexible",0.5,1,0,"f"
"193",4475128,16066343,2014-05-27,NA,94,"f",2,2,"f","Manhattan",40.78834,-73.9472,"t","Private room",1,1,1,1,NA,65,25,3,253,39,93,9,9,10,10,10,9,"strict_14_with_grace_period",3.74,8,0,"f"
"194",4495434,1995610,2012-03-23,NA,50,"f",0,0,"t","Manhattan",40.8128,-73.95474,"t","Private room",2,1,1,1,NA,80,NA,10,16,1,96,10,9,10,10,10,10,"strict_14_with_grace_period",0.24,1,0,"f"
"195",4507262,2282450,2012-05-03,80,98,"f",3,3,"t","Manhattan",40.73553,-74.00546,"t","Entire home/apt",2,1,1,1,NA,195,95,3,30,9,89,10,9,10,10,10,9,"moderate",0.48,5,1,"f"
"196",4509500,2119276,2012-04-11,100,96,"f",42,42,"t","Manhattan",40.73984,-74.0006,"t","Entire home/apt",4,1,1,2,NA,120,150,30,9,3,80,9,8,10,9,10,8,"strict_14_with_grace_period",0.16,1,0,"f"
"197",4537297,1509863,2011-12-16,100,97,"t",1,1,"t","Queens",40.72937,-73.86804,"t","Entire home/apt",2,1,2,3,NA,40,45,3,78,27,95,10,10,10,10,10,10,"moderate",1.15,7,1,"f"
"198",4550494,785283,2011-07-06,NA,50,"f",2,2,"t","Queens",40.77648,-73.91595,"t","Entire home/apt",6,2,2,2,NA,179,75,2,51,1,98,10,10,10,10,10,9,"moderate",0.76,1,0,"f"
"199",4557206,6246089,2013-05-06,NA,100,"f",1,1,"t","Queens",40.76587,-73.92157,"t","Entire home/apt",3,1,1,2,NA,125,70,5,30,3,97,10,10,10,10,10,10,"strict_14_with_grace_period",0.46,2,0,"f"
"200",4567820,5650951,2013-03-27,NA,46,"f",1,1,"t","Brooklyn",40.7249,-73.94528,"t","Private room",2,1,1,1,NA,75,80,6,10,4,92,10,9,10,9,9,9,"moderate",0.18,1,0,"f"
"201",4582781,6780571,2013-06-06,100,100,"t",1,1,"t","Brooklyn",40.71765,-73.95772,"t","Entire home/apt",5,2,2,2,NA,220,200,2,114,38,96,10,9,10,10,10,10,"flexible",1.9,8,0,"f"
"202",4593939,5050537,2013-02-11,100,100,"t",1,1,"t","Brooklyn",40.68402,-73.94164,"t","Entire home/apt",3,1,1,1,NA,69,45,2,48,9,95,10,9,10,10,9,10,"strict_14_with_grace_period",0.81,2,0,"f"
"203",4629138,284570,2010-11-11,100,36,"f",1,1,"t","Brooklyn",40.71395,-73.95844,"t","Entire home/apt",2,1,1,1,NA,150,50,2,39,3,98,10,10,10,10,10,10,"moderate",0.59,1,0,"f"
"204",4640515,23355801,2014-11-04,100,94,"t",2,2,"f","Manhattan",40.82613,-73.93842,"t","Private room",2,1,1,1,NA,65,35,1,68,34,97,10,10,10,10,10,10,"strict_14_with_grace_period",2.71,5,2,"f"
"205",4672445,966461,2011-08-13,NA,64,"t",1,1,"t","Manhattan",40.73814,-74.00047,"t","Entire home/apt",3,1,1,1,NA,199,50,3,119,11,98,9,10,10,10,10,9,"moderate",1.77,2,0,"f"
"206",4708314,1265619,2011-10-08,NA,46,"f",1,1,"t","Brooklyn",40.72018,-73.96055,"t","Entire home/apt",3,1,1,1,NA,120,100,6,12,4,93,10,10,10,10,10,10,"strict_14_with_grace_period",0.2,1,0,"f"
"207",4727731,18746337,2014-07-23,NA,100,"t",1,1,"t","Brooklyn",40.71064,-73.96335,"t","Entire home/apt",4,1,1,1,NA,250,100,2,19,18,96,10,10,10,10,10,9,"strict_14_with_grace_period",1.55,1,0,"f"
"208",4744487,24487842,2014-12-04,NA,83,"f",1,1,"t","Brooklyn",40.71181,-73.95736,"t","Entire home/apt",4,1,1,2,NA,118,45,30,32,3,89,9,9,9,9,10,9,"strict_14_with_grace_period",0.48,1,0,"f"
"209",4751686,21247073,2014-09-12,NA,40,"f",2,2,"t","Brooklyn",40.71573,-73.96172,"t","Private room",2,1,1,1,NA,50,15,12,5,1,88,10,8,10,10,10,9,"moderate",0.1,1,0,"f"
"210",4759361,15055041,2014-05-03,100,99,"t",2,2,"t","Manhattan",40.83779,-73.94328,"t","Private room",2,1,1,1,NA,70,40,2,284,42,96,10,10,10,10,10,10,"strict_14_with_grace_period",4.4,8,0,"f"
"211",4766618,16066343,2014-05-27,NA,94,"f",2,2,"f","Manhattan",40.78825,-73.94861,"t","Private room",2,1,1,1,NA,52,25,3,215,31,89,9,9,10,10,9,9,"strict_14_with_grace_period",3.25,8,0,"f"
"212",4777269,24585465,2014-12-07,NA,50,"f",1,1,"f","Manhattan",40.77871,-73.97733,"f","Entire home/apt",2,1.5,1,2,NA,250,80,4,24,2,95,10,9,10,10,10,10,"strict_14_with_grace_period",0.41,1,0,"f"
"213",4790969,2052361,2012-04-02,100,73,"f",3,3,"t","Brooklyn",40.65627,-73.95936,"t","Private room",2,1,1,1,NA,40,30,3,62,14,96,10,10,10,10,10,10,"moderate",0.95,3,0,"f"
"214",4813832,13486673,2014-03-24,NA,100,"t",3,3,"t","Brooklyn",40.67904,-73.97289,"t","Private room",1,1,1,1,NA,75,39,18,14,6,98,10,9,10,10,10,10,"strict_14_with_grace_period",0.26,1,0,"f"
"215",4815028,24797535,2014-12-13,NA,93,"t",1,1,"f","Manhattan",40.80123,-73.96248,"f","Entire home/apt",2,1,1,1,NA,129,75,5,35,8,98,10,9,10,10,9,10,"moderate",0.54,1,0,"f"
"216",4906961,551139,2011-05-02,NA,89,"f",1,1,"t","Brooklyn",40.70666,-73.96526,"t","Entire home/apt",2,1,NA,1,NA,210,80,3,38,7,99,10,10,10,10,10,10,"strict_14_with_grace_period",0.58,3,0,"f"
"217",4968008,2970247,2012-07-17,88,95,"f",3,3,"f","Brooklyn",40.68243,-73.96402,"t","Private room",1,1,1,0,NA,30,NA,15,2,1,90,9,7,10,10,10,10,"moderate",0.05,1,0,"f"
"218",4968798,23345098,2014-11-04,NA,100,"f",1,1,"f","Queens",40.75703,-73.87667,"t","Entire home/apt",2,1,1,1,NA,45,70,11,31,1,96,10,10,10,10,9,10,"strict_14_with_grace_period",0.48,1,0,"f"
"219",4991895,10635169,2013-12-15,NA,95,"t",1,1,"t","Brooklyn",40.67067,-73.95693,"t","Private room",2,1,1,1,NA,70,45,1,86,43,99,10,9,10,10,9,10,"moderate",3.87,8,1,"f"
"220",5028135,3560446,2012-09-13,NA,100,"f",1,1,"t","Brooklyn",40.71892,-73.95334,"t","Entire home/apt",3,1,1,1,NA,167,60,2,72,13,94,10,9,10,10,10,10,"strict_14_with_grace_period",1.19,2,0,"f"
"221",5052495,26089087,2015-01-14,100,100,"t",1,1,"f","Brooklyn",40.70907,-73.96396,"t","Private room",2,1,1,1,NA,60,40,1,53,24,99,10,10,10,10,10,10,"moderate",2.28,5,0,"f"
"222",5093352,19850240,2014-08-11,NA,78,"f",1,1,"t","Manhattan",40.80954,-73.94227,"t","Private room",2,1,1,1,NA,115,25,4,22,4,92,9,8,10,10,10,9,"strict_14_with_grace_period",0.57,1,0,"f"
"223",5194812,23909946,2014-11-18,100,99,"f",3,3,"t","Brooklyn",40.68755,-73.91856,"t","Private room",2,1,1,1,NA,60,30,2,96,20,91,9,9,10,9,9,9,"moderate",1.58,4,1,"f"
"224",5200433,24052348,2014-11-22,NA,100,"f",4,4,"t","Manhattan",40.72042,-73.97998,"t","Private room",2,1,1,1,NA,85,30,10,18,4,86,9,8,9,10,9,8,"strict_14_with_grace_period",0.29,1,0,"f"
"225",5261913,27238076,2015-02-04,NA,95,"f",1,1,"t","Manhattan",40.76432,-73.98599,"t","Private room",2,1,1,0,NA,135,55,2,226,35,93,10,9,10,10,10,9,"flexible",3.53,2,0,"f"
"226",5319785,5734689,2013-04-02,NA,88,"t",1,1,"t","Manhattan",40.73627,-73.9802,"t","Entire home/apt",2,1,1,2,NA,169,60,2,24,12,97,10,9,10,10,10,10,"strict_14_with_grace_period",0.37,1,0,"f"
"227",5352802,5740424,2013-04-02,NA,17,"f",1,1,"t","Manhattan",40.75045,-73.98456,"t","Entire home/apt",4,1,1,2,NA,220,100,8,2,1,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.05,1,0,"f"
"228",5430070,6525600,2013-05-22,NA,75,"f",1,1,"t","Manhattan",40.75782,-73.9692,"t","Private room",2,2,1,1,NA,100,0,2,5,5,100,10,10,10,10,10,10,"strict_14_with_grace_period",0.43,2,0,"f"
